Problem Size        ,Thread Count        ,Schedule Type       ,Time Taken (Mean) [s],Time Taken STD [s]
4194304             ,128                 ,static[4]           ,0.00513197          ,0.00100579
4194304             ,128                 ,static[8]           ,0.00447314          ,0.000693102
4194304             ,128                 ,static[16]          ,0.00346601          ,0.000212678
4194304             ,128                 ,static[32]          ,0.00340206          ,0.00025252
4194304             ,128                 ,static[64]          ,0.00339938          ,0.000213017
4194304             ,128                 ,static[128]         ,0.00322987          ,0.000176768
4194304             ,128                 ,dynamic             ,0.384753            ,0.0387562
4194304             ,128                 ,dynamic[1]          ,0.384246            ,0.0316593
4194304             ,128                 ,dynamic[2]          ,0.218135            ,0.026742
4194304             ,128                 ,dynamic[4]          ,0.13744             ,0.0246177
4194304             ,128                 ,dynamic[8]          ,0.0894754           ,0.0152861
4194304             ,128                 ,dynamic[16]         ,0.0659111           ,0.00984939
4194304             ,128                 ,dynamic[32]         ,0.0424969           ,0.00197885
4194304             ,128                 ,dynamic[64]         ,0.0278755           ,0.00423384
4194304             ,128                 ,dynamic[128]        ,0.016205            ,0.00474124
4194304             ,128                 ,guided              ,0.00338934          ,0.000185448
4194304             ,128                 ,guided[1]           ,0.00338122          ,0.000169607
4194304             ,128                 ,guided[2]           ,0.00332718          ,0.000123617
4194304             ,128                 ,guided[4]           ,0.00333765          ,0.000131076
4194304             ,128                 ,guided[8]           ,0.00345443          ,0.00101963
4194304             ,128                 ,guided[16]          ,0.00328871          ,0.000146106
4194304             ,128                 ,guided[32]          ,0.00324637          ,0.000133737
4194304             ,128                 ,guided[64]          ,0.00323034          ,0.000169444
4194304             ,128                 ,guided[128]         ,0.00317085          ,0.000130437
4194304             ,128                 ,auto                ,0.00306687          ,0.000102832
4194304             ,128                 ,runtime             ,0.399042            ,0.0299397
16777216            ,1                   ,static              ,0.0588256           ,0.00153878
16777216            ,1                   ,static[1]           ,0.0695233           ,0.00132373
16777216            ,1                   ,static[2]           ,0.0622821           ,0.000578182
16777216            ,1                   ,static[4]           ,0.0606086           ,0.00136128
16777216            ,1                   ,static[8]           ,0.059587            ,0.00158659
16777216            ,1                   ,static[16]          ,0.0591498           ,0.000814784
16777216            ,1                   ,static[32]          ,0.0595329           ,0.00160722
16777216            ,1                   ,static[64]          ,0.0592951           ,0.00202096
16777216            ,1                   ,static[128]         ,0.0588489           ,0.00115717
16777216            ,1                   ,dynamic             ,0.712572            ,0.0159427
16777216            ,1                   ,dynamic[1]          ,0.714532            ,0.0224825
16777216            ,1                   ,dynamic[2]          ,0.386932            ,0.0111007
16777216            ,1                   ,dynamic[4]          ,0.221404            ,0.00543678
16777216            ,1                   ,dynamic[8]          ,0.140161            ,0.00432948
16777216            ,1                   ,dynamic[16]         ,0.0991155           ,0.00237712
16777216            ,1                   ,dynamic[32]         ,0.0794196           ,0.00276576
16777216            ,1                   ,dynamic[64]         ,0.0698688           ,0.00291259
16777216            ,1                   ,dynamic[128]        ,0.0638893           ,0.00181531
16777216            ,1                   ,guided              ,0.0585795           ,0.000809769
16777216            ,1                   ,guided[1]           ,0.0590111           ,0.0026814
16777216            ,1                   ,guided[2]           ,0.0599975           ,0.0039648
16777216            ,1                   ,guided[4]           ,0.059333            ,0.00211164
16777216            ,1                   ,guided[8]           ,0.0587848           ,0.00208553
16777216            ,1                   ,guided[16]          ,0.0591993           ,0.00322578
16777216            ,1                   ,guided[32]          ,0.0590426           ,0.00261751
